"","X","FID","ct2010","boro_code","cdeligibil","boro_name","ntacode","boro_ct201","shape_area","ctlabel","puma","ntaname","JOIN_FIELD","TRACT_ID","TOTAL_POP","PPL_POV","POV_RATE","FAM_P_RATE","UNEMP_RATE","EMPLOYED","MED_INCOME","TRACT_AREA","CRASH_AREA","CRASH_POP","NUM_CRASH","NUM_DEVS","NUM_UNITS","PERC_CAR","PERC_PUB","PERC_BIKE","PERC_WALK","POP_PH","BIKE_LANES","DIS_2_BIKE","DIS_2_CP","LANE_AREA","Z_TOTAL_POP","Z_PPL_POV","Z_POV_RATE","Z_FAM_P_RATE","Z_UNEMP_RATE","Z_EMPLOYED","Z_MED_INCOME","Z_NUM_DEVS","Z_NUM_UNITS","Z_PERC_CAR","Z_PERC_PUB","Z_PERC_BIKE","Z_PERC_WALK","Z_POP_PH","Z_BIKE_LANES","Z_DIS_2_BIKE","Z_DIS_2_CP","Z_LANE_AREA","POP_DENS","Z_POP_DENS","NUM_BIKERS"
"351",357,356,22102,2,"E","Bronx","BX63",2022102,842620.057611,221.02,3708,"West Concourse",36005022102,36005022102,5006,2871,10.1000003815,62.5999984741,24,42.0999984741,17978,0.0302249565,430.108145426,0.0025968837,13,0,0,16.6551961459,73.7783895389,0,3.0282174811,0,0.2731115166,0.0500876269,4.6071288925,9.0359606092,0.7425999675137,2.97436666716288,-0.505601116093715,3.53943725192991,2.20364709676695,-1.05935268760539,-1.46275064690418,-0.363296595291551,-0.262768299613823,-0.85917827516287,1.13294397848294,-0.485843769850008,-0.5616580526132,-0.226507784551325,-0.228328913647961,-0.871362737150688,-1.27750051194017,0.685747999907104,165624.721411923,4.05692840242809,0
"352",358,357,22300,2,"E","Bronx","BX63",2022300,1001578.21369,223,3708,"West Concourse",36005022300,36005022300,5214,1636,10,31.3999996185,15.1000003815,53.0999984741,29535,0.0359268186,334.012318981,0.002301496,12,0,0,19.275289381,61.4997483644,0,16.0543532964,0,0.2218640189,0.0614377999,4.8011890338,6.1754429535,0.851456119345569,1.23858064935375,-0.514250516957203,1.13394153730247,0.729763778372461,-0.14730975770842,-0.988121731130747,-0.363296595291551,-0.262768299613823,-0.721006159977829,0.455459631897024,-0.485843769850008,1.32367219735057,-0.226507784551325,-0.296604640948475,-0.831071375832656,-1.2211521033664,0.240921717100998,145128.352667442,3.36368994770557,0
"353",359,358,23200,2,"E","Bronx","BX37",2023200,1536082.35353,232,3704,"Van Nest-Morris Park-Westchester Square",36005023200,36005023200,2772,673,7.5,20.8999996185,16.5,56.7999992371,46929,0.0550995932,18.148954331,0.0003607504,1,0,0,36.7312552654,48.4414490312,0.5897219882,12.6368997473,0,0,0.3461653322,6.9674678384,0,-0.426556970911274,-0.114910796112003,-0.730484713610951,0.324399680570808,0.961610539261825,0.159468381974086,-0.273775848898059,-0.363296595291551,-0.262768299613823,0.199544184007702,-0.265043008871499,-0.106997396131,0.829049030102728,-0.226507784551325,-0.592188385171217,0.179667392738609,-0.592139044071544,-0.719393744757023,50308.9013731593,0.156658950540109,1634.7093512904
"354",360,359,23600,2,"I","Bronx","BX37",2023600,989504.938499,236,3704,"Van Nest-Morris Park-Westchester Square",36005023600,36005023600,2206,804,11.6999998093,33.2999992371,11,58.0999984741,36563,0.0354937477,478.957593613,0.0077062557,17,0,0,24.7835497835,59.5238095238,0.6493506494,13.6363636364,0,0,0.1828875528,6.7258106298,0,-0.722771307146071,0.0692090163033797,-0.367211279726999,1.28043003435303,0.0507837304247325,0.267255210426568,-0.699492154246112,-0.363296595291551,-0.262768299613823,-0.430524897476351,0.346435545657111,-0.0686910373426996,0.973705859310161,-0.226507784551325,-0.592188385171217,-0.399943508787849,-0.662308008361534,-0.719393744757023,62151.7913139389,0.557215108772058,1432.4675325764
"355",361,360,23703,2,"E","Bronx","BX40",2023703,1071852.25668,237.03,3707,"Fordham South",36005023703,36005023703,4919,2163,9.8999996185,38.7999992371,16.1000003815,54.0999984741,29926,0.0384475631,390.141761272,0.0030494003,15,0,0,7.4697527617,76.0652288269,0,11.0468174645,0,0.6425911015,0.038279434,6.3715453473,16.713441607,0.697068788622486,1.97927638326906,-0.522899917820692,1.70447576883152,0.895368652706478,-0.0643967640814225,-0.972063938791263,-0.363296595291551,-0.262768299613823,-1.34357788518626,1.25912225820947,-0.485843769850008,0.598909388523592,-0.226507784551325,0.263919264583371,-0.913279998380708,-0.765174494740894,1.87963866747936,127940.488379093,2.78235338864102,0
"356",362,361,23704,2,"E","Bronx","BX40",2023704,727296.285392,237.04,3707,"Fordham South",36005023704,36005023704,3702,2024,12.8000001907,56.2999992371,16.1000003815,58.7000007629,20263,0.0260882689,459.976860208,0.0032414911,12,0,0,13.9614855571,61.5543328748,0,18.8445667125,0,0.3697595211,0.0474055985,6.0879169874,14.1734019641,0.0601556310292924,1.78391261284358,-0.272068200210661,3.05371219671762,0.895368652706478,0.317003196374026,-1.36890907274633,-0.363296595291551,-0.262768299613823,-1.00123264359707,0.45847137813478,-0.485843769850008,1.7275121259232,-0.226507784551325,-0.09956725511764,-0.880883523779193,-0.847530441715329,1.48464848439836,141902.861174511,3.25459575808809,0
"357",363,362,23900,2,"E","Bronx","BX40",2023900,1912484.45058,239,3707,"Fordham South",36005023900,36005023900,8347,3673,8.8000001907,45.0999984741,15.3000001907,53.0999984741,21613,0.0686012146,1093.2751038,0.0089852642,75,0,0,16.1690707816,71.8886279772,0,9.1915464609,0,0,0.1470619058,6.2137989265,0,2.49110190631309,4.10157345767538,-0.618042914856658,2.19020082404381,0.762884721641855,-0.14730975770842,-1.31346656722637,-0.363296595291551,-0.262768299613823,-0.884814374264461,1.02867479603543,-0.485843769850008,0.330387810477449,-0.226507784551325,-0.592188385171217,-0.527119023005056,-0.810978644478925,-0.719393744757023,121674.230531773,2.57041287561044,0
"358",364,363,24100,2,"E","Bronx","BX41",2024100,1449100.37575,241,3707,"Mount Hope",36005024100,36005024100,6421,2875,9,46.2999992371,23,48.7000007629,20469,0.0519795315,731.056992376,0.0059180813,38,0,0,15.7623947615,63.6108512629,0.5144995323,12.2544434051,0,0,0.1305441311,5.7856046703,0,1.48313580810069,2.97998864616793,-0.600744195618702,2.28271995221128,2.03804222243294,-0.51212673989595,-1.36044895708921,-0.363296595291551,-0.262768299613823,-0.906260666762562,0.571941508632391,-0.155321445785205,0.773694432126463,-0.226507784551325,-0.592188385171217,-0.585754572314088,-0.935311568981955,-0.719393744757023,123529.393488281,2.63315912677625,3303.6014968983
"359",365,364,24300,2,"E","Bronx","BX36",2024300,1607394.75849,243,3707,"University Heights-Morris Heights",36005024300,36005024300,5685,2542,7.8000001907,44.5999984741,20.7999992371,48.4000015259,21451,0.0576575839,502.969393007,0.0051011434,29,2,184,23.9050131926,61.7414248021,0,7.6517150396,6.7370272647,0.4465743025,0.082835875,5.5966243825,7.7452829613,1.09795250161869,2.51195889399754,-0.704536593518157,2.15165121181849,1.67371137255814,-0.537000574721434,-1.32011966788877,2.3228097273759,0.272871851333609,-0.47685502703278,0.468794332467999,-0.485843769850008,0.107521198338204,0.0653628485749272,0.00277110876144095,-0.755111513779058,-0.990184962343457,0.485040502342021,98599.3448816713,1.78996252997143,0
"360",366,365,24600,2,"I","Bronx","BX49",2024600,1640625.77887,246,3704,"Pelham Parkway",36005024600,36005024600,2198,72,2.7000000477,0.6000000238,5.6999998093,58.0999984741,63750,0.0588495876,101.954835192,0.0027297543,6,0,0,52.9197080292,36.7700729927,0,4.5620437956,0,0,0.3272728862,7.2613469564,0,-0.726958082216527,-0.959613141620741,-1.1456543670604,-1.24071454452876,-0.826922135126406,0.267255210426568,0.417037769880603,-0.363296595291551,-0.262768299613823,1.05325149868729,-0.909020991192799,-0.485843769850008,-0.33966058614116,-0.226507784551325,-0.592188385171217,0.112602127040244,-0.506806628556272,-0.719393744757023,37349.4545949885,-0.281661952569947,0
"361",367,366,25000,2,"E","Bronx","BX49",2025000,1955822.49545,250,3704,"Pelham Parkway",36005025000,36005025000,2817,396,7.9000000954,16.2000007629,7.9000000954,54.9000015259,50451,0.0701557593,228.063956093,0.0056798012,16,0,0,27.782497876,49.8725573492,0.7646559048,18.5216652506,0,0,0.1985767675,7.4832979283,0,-0.403006361139957,-0.504232842211704,-0.695887233894854,-0.0379665861148221,-0.462591364212015,0.00193388385404989,-0.129132512274883,-0.363296595291551,-0.262768299613823,-0.272373654719123,-0.18608040462768,0.00538281229001797,1.68077716917858,-0.226507784551325,-0.592188385171217,-0.34424921952249,-0.442359679460048,-0.719393744757023,40153.510247875,-0.186821777122464,2154.0356838216
"362",368,367,25200,2,"I","Bronx","BX37",2025200,2048258.64353,252,3704,"Van Nest-Morris Park-Westchester Square",36005025200,36005025200,2549,400,8,9.1000003815,13.3000001907,58.5,61875,0.0734714631,122.49653975,0.0035307964,9,0,0,39.4867549669,40.0662251656,0,18.6258278146,0,0,0.3270947976,7.3175631102,0,-0.543263326000249,-0.498610863206654,-0.687237874280201,-0.585371109119971,0.431674972973821,0.300420534394304,0.340034289991774,-0.363296595291551,-0.262768299613823,0.344857036637342,-0.727153024748551,-0.485843769850008,1.69585307776786,-0.226507784551325,-0.592188385171217,0.111969940012855,-0.490483385763867,-0.719393744757023,34693.7422020659,-0.371484787941837,0
"363",369,368,25400,2,"I","Bronx","BX37",2025400,1828910.83048,254,3704,"Van Nest-Morris Park-Westchester Square",36005025400,36005025400,1959,336,5.3000001907,13.6000003815,6.4000000954,50,46719,0.0656034115,152.431097341,0.0051046452,10,0,0,40.9090909091,35.9625668449,0,20.7219251337,0,0,0.1662521262,7.4776434348,0,-0.852037987446415,-0.588562527287451,-0.920770790171905,-0.238424599092116,-0.71099867571304,-0.404339911435175,-0.282400238645608,-0.363296595291551,-0.262768299613823,0.419864735983576,-0.953575821579287,-0.485843769850008,1.99923051360923,-0.226507784551325,-0.592188385171217,-0.458996704172641,-0.444001550417584,-0.719393744757023,29861.2519563864,-0.534931694666643,0
"364",370,369,28700,2,"I","Bronx","BX29",2028700,1670599.1433,287,3701,"Spuyten Duyvil-Kingsbridge",36005028700,36005028700,3489,732,9.1999998093,16.1000003815,12.3000001907,51.7999992371,49476,0.0599247384,100.125593604,0.0017196905,6,0,0,23.8848920863,62.0863309353,0,8.8489208633,0,0.476901718,0.0786510113,7.6182181778,7.9583446012,-0.0513172552216116,-0.0319866057875174,-0.583445476380747,-0.0456765379655299,0.266070098639804,-0.255096586160902,-0.169174321817074,-0.363296595291551,-0.262768299613823,-0.477916125080777,0.487824818249255,-0.485843769850008,0.280798092334908,-0.226507784551325,0.0431755468967173,-0.769967133636431,-0.403183466906701,0.518172763244671,58223.0326432264,0.424334664249622,0
"365",371,370,28800,2,"I","Bronx","BX49",2028800,3616695.4995,288,3704,"Pelham Parkway",36005028800,36005028800,3496,149,5.4000000954,0,6.0999999046,55.0999984741,74306,0.129731619,15.4164421565,0.0005720824,2,0,0,50.6418485237,29.3324775353,0,17.0089858793,0,1.0264013533,0.0571914497,7.7683548339,7.911728546,-0.0476538270349622,-0.851390045773531,-0.912121430548602,-1.2869740810341,-0.760680169610655,0.0185162295455751,0.850557094524058,-0.363296595291551,-0.262768299613823,0.933127274956268,-1.31939657160243,-0.485843769850008,1.46184039332689,-0.226507784551325,0.775259822915417,-0.846145263269535,-0.3595889318149,0.510923709384654,26947.9408871017,-0.633467161557125,0
"366",372,371,30100,2,"I","Bronx","BX29",2030100,1583340.21216,301,3701,"Spuyten Duyvil-Kingsbridge",36005030100,36005030100,1367,135,7.3000001907,5.4000000954,3.5,39.7999992371,81500,0.0567947424,17.6072635993,0.0007315289,1,0,0,52.3605150215,33.2618025751,0,9.8712446352,0,0,0.4968181926,7.3881304203,0,-1.1618593426602,-0.871066972291206,-0.747783432848906,-0.870638261645407,-1.19125282708039,-1.25005250968487,1.14600404616152,-0.363296595291551,-0.262768299613823,1.02376213562359,-1.10259276006658,-0.485843769850008,0.428763533487169,-0.226507784551325,-0.592188385171217,0.71446178150884,-0.469993059441163,-0.719393744757023,24069.1293284218,-0.730835768711693,0
"367",373,372,31200,2,"I","Bronx","BX31",2031200,2175834.03682,312,3704,"Allerton-Pelham Gardens",36005031200,36005031200,2124,83,3.2999999523,6.1999998093,11.8000001907,51.5999984741,60400,0.078047619,89.6888347537,0.0032956685,7,0,0,54.251497006,34.7305389222,0,6.5868263473,0,0.2883227075,0.1380910701,8.4746264894,3.6941896663,-0.76568575161825,-0.944152699356854,-1.093758168115,-0.808958904142987,0.183267661472796,-0.271679248148916,0.279458219145895,-0.363296595291551,-0.262768299613823,1.12348415202932,-1.02155399769209,-0.485843769850008,-0.0466048520043262,-0.226507784551325,-0.208063433996953,-0.558964104354336,-0.154511868892093,-0.144926863223711,27214.1549891484,-0.624463134793708,0
"368",374,373,31400,2,"I","Bronx","BX31",2031400,2272270.79001,314,3704,"Allerton-Pelham Gardens",36005031400,36005031400,2336,124,4.5,4.5999999046,11.3000001907,51.7999992371,82083,0.0815068253,110.420200554,0.0038527397,9,0,0,52.6838966203,42.6441351889,0,4.6719681909,0,0.2499325962,0.1285157563,8.3286238577,3.0664008216,-0.654736212251153,-0.886527414555093,-0.989965749595448,-0.932317655916446,0.100465224305787,-0.255096586160902,1.16994699484162,-0.363296595291551,-0.262768299613823,1.04081584917834,-0.584914672566734,-0.485843769850008,-0.323750742223777,-0.226507784551325,-0.259209595034883,-0.592954989607744,-0.196906025099366,-0.242551493373635,28660.1765116228,-0.57555507023688,0
"369",375,374,33000,2,"E","Bronx","BX07",2033000,2218401.18915,330,3704,"Bronxdale",36005033000,36005033000,5744,1573,9.1999998093,21.2000007629,13.6000003815,57.7999992371,39018,0.0795745116,477.53984605,0.0066155989,38,1,233,14.9439102564,76.4022435897,0,7.3717948718,4.6831476323,0,0.1802105346,7.5558326982,0,1.12882996776331,1.15003448002421,-0.583445476380747,0.34752953613835,0.481356466871436,0.242381375601083,-0.598668931245006,0.979756566042175,0.415515152401132,-0.949423915230524,1.27771733099648,-0.485843769850008,0.0670071143910355,-0.0236181106999046,-0.592188385171217,-0.409446509980091,-0.421298070297292,-0.719393744757023,72183.9177458426,0.89652671620527,0
"370",376,375,36000,2,"I","Bronx","BX31",2036000,2857374.96724,360,3704,"Allerton-Pelham Gardens",36005036000,36005036000,3299,186,4.3000001907,4.5999999046,12.8000001907,55.7000007629,82895,0.1024946337,243.915208911,0.007578054,25,0,0,48.5634197617,44.9894884373,0.2803083392,4.1345480028,0,0.4852430903,0.1130483602,8.6664396299,4.7343267898,-0.150753163144953,-0.79938673997682,-1.0072644688334,-0.932317655916446,0.348872535806813,0.0682642154930333,1.2032946351988,-0.363296595291551,-0.262768299613823,0.823520145538216,-0.455507835896133,-0.305769429815221,-0.401533943008162,-0.226507784551325,0.0542885433556031,-0.647861857099034,-0.0988159122762334,0.0168202000510717,32187.0509792358,-0.456267354622051,924.7372110208
"371",377,376,36502,2,"E","Bronx","BX17",2036502,1050346.58361,365.02,3705,"East Tremont",36005036502,36005036502,1832,815,11.1999998093,43.5,27.3999996185,43,18667,0.0376761502,291.961889625,0.0060043668,11,0,0,19.9288256228,75.6227758007,0,4.4483985765,0,0.3165076948,0.099370576,5.8058539734,8.4007440593,-0.918503041689912,0.0846694585672668,-0.410458119057749,2.0668421825685,2.76670360632435,-0.984730866824158,-1.4344544348277,-0.363296595291551,-0.262768299613823,-0.686541552508949,1.23470954062207,-0.485843769850008,-0.356108961343984,-0.226507784551325,-0.170513298024885,-0.696415878718992,-0.929431865933357,0.586968320604691,48624.9255901947,0.0997026777424288,0
"372",378,377,36800,2,"I","Bronx","BX44",2036800,1820227.869,368,3702,"Williamsbridge-Olinville",36005036800,36005036800,2364,436,10.1000003815,15.6000003815,20.6000003815,56.5999984741,61842,0.0652919518,61.2632933661,0.0016920474,4,0,0,48.2039397451,51.2166859791,0,0,0,0.4713656278,0.07181871,8.605333001,7.2193526849,-0.640082499504555,-0.448013052161205,-0.505601116093715,-0.0842261501908471,1.64059058720955,0.142885719986071,0.338679028745731,-0.363296595291551,-0.262768299613823,0.804562761276095,-0.111916977778266,-0.485843769850008,-0.999945362183636,-0.226507784551325,0.0357999558577378,-0.794220748124241,-0.116559181289421,0.403255441725448,36206.6064013727,-0.320315936873286,0
"373",379,378,37000,2,"I","Bronx","BX44",2037000,1709084.35147,370,3702,"Williamsbridge-Olinville",36005037000,36005037000,2487,184,3.0999999046,7.0999999046,18.8999996185,51.7000007629,52813,0.0613052108,195.741925497,0.0048250905,12,0,0,49.0838958534,45.7087753134,0,4.050144648,0,0.7732555503,0.0640509593,8.3837919472,12.6132108595,-0.575710832796287,-0.802197729479345,-1.11105690797304,-0.73956959478986,1.35906217448521,-0.263387759014957,-0.032128661876262,-0.363296595291551,-0.262768299613823,0.850967749894436,-0.415820577971008,-0.485843769850008,-0.413750013856737,-0.226507784551325,0.438000159739754,-0.821795063518561,-0.180887104230011,1.24203015685774,40567.5140423789,-0.172819133321061,0
"374",380,379,37200,2,"E","Bronx","BX44",2037200,2008935.36521,372,3702,"Williamsbridge-Olinville",36005037200,36005037200,2280,414,7.3000001907,20.2000007629,14.1999998093,54.7000007629,47625,0.0720609289,194.280037835,0.0061403509,14,0,0,27.1794871795,68.7179487179,1.641025641,2.4615384615,0,0.7427009096,0.0885876273,8.2743174603,10.3065686304,-0.684043637744348,-0.47893393668898,-0.747783432848906,0.270430311687716,0.580719296712737,-0.0146487781339642,-0.245192157163326,-0.363296595291551,-0.262768299613823,-0.304173768661034,0.853729903054805,0.568376058666741,-0.643676013489734,-0.226507784551325,0.397292995296126,-0.734693681369709,-0.212674740139794,0.88333455975503,31639.8918915407,-0.474773643475938,3741.53846148
"375",381,380,38700,2,"E","Bronx","BX06",2038700,1969718.58369,387,3705,"Belmont",36005038700,36005038700,3023,1240,7.9000000954,37.7000007629,21.7000007629,49.5999984741,21190,0.0706542148,410.449681846,0.0095931194,29,0,0,20.3222918532,46.6427931961,0,27.842435094,0,0,0.1780702631,6.5714849157,0,-0.295196903075702,0.682004727853812,-0.695887233894854,1.61966673957382,1.82275601213867,-0.437505235402911,-1.33083855228929,-0.363296595291551,-0.262768299613823,-0.66579188582536,-0.364285356282575,-0.485843769850008,3.02981341353217,-0.226507784551325,-0.592188385171217,-0.417044143278295,-0.707118902207596,-0.719393744757023,42785.8409941596,-0.0977897675200666,0
"376",382,381,39200,2,"E","Bronx","BX44",2039200,1035565.19081,392,3702,"Williamsbridge-Olinville",36005039200,36005039200,1715,457,11.3000001907,25.2000007629,21,46.5,35515,0.0371459385,26.9208435453,0.0005830904,1,0,0,33.9089481947,54.0031397174,0,7.2213500785,0,0,0.098264185,8.7359545099,0,-0.979734627095338,-0.418497662384694,-0.40180871820291,0.655926433940888,1.7068324737649,-0.694535389129667,-0.742531965938642,-0.363296595291551,-0.262768299613823,0.0507082065561462,0.0418279491526203,-0.485843769850008,0.0452325740530723,-0.226507784551325,-0.592188385171217,-0.700343395906617,-0.0786311755551494,-0.719393744757023,46169.2467401248,0.0166454770967964,0
"377",383,382,39400,2,"E","Bronx","BX44",2039400,1560974.38642,394,3702,"Williamsbridge-Olinville",36005039400,36005039400,4702,1305,8.6000003815,22.3999996185,14.8000001907,53.2000007629,34348,0.0559924756,53.5786276678,0.0006380264,3,0,0,26.9152196118,65.8835546476,0,3.8815117467,0,0.2364999746,0.0569929588,8.9542139424,4.2237813604,0.583502514836353,0.773361886685872,-0.635341634085964,0.440048517246759,0.680082284474846,-0.139018268574461,-0.790458931821449,-0.363296595291551,-0.262768299613823,-0.318110069978388,0.69733982801359,-0.485843769850008,-0.43815699950989,-0.226507784551325,-0.277105532406525,-0.846849875311152,-0.0152561228771389,-0.062572431947235,83975.5690316361,1.2953498549718,0
